total_spend,total_visit,avg_weekly_visit,avg_weekly_spend,avg_basket_size,total_quantity
8.39,1,1,8.39,8.39,2
3.11,1,1,3.11,3.11,2
1.65,1,1,1.65,1.65,2
13.31,7,1,1.901428571,1.901428571,8
0.53,1,1,0.53,0.53,1
2.07,1,1,2.07,2.07,2
1.97,1,1,1.97,1.97,2
0.53,1,1,0.53,0.53,1
0.99,2,1,0.495,0.495,2
2.48,3,1,0.826666667,0.826666667,5
10.63,1,1,10.63,10.63,10
0.49,1,1,0.49,0.49,1
0.49,1,1,0.49,0.49,1
3.49,2,1,1.745,1.745,4
1.9,1,1,1.9,1.9,4
5.62,1,1,5.62,5.62,6
6.18,1,1,6.18,6.18,2
0.36,1,1,0.36,0.36,1
0.36,1,1,0.36,0.36,1
0.31,1,1,0.31,0.31,1
0.31,1,1,0.31,0.31,1
10.39,1,1,10.39,10.39,4
1.99,1,1,1.99,1.99,1
4.1,2,2,4.1,2.05,4
10.06,2,1,5.03,5.03,10
2.57,2,1,1.285,1.285,2
1.34,1,1,1.34,1.34,2
1.48,1,1,1.48,1.48,2
8.7,1,1,8.7,8.7,3
7.61,3,1.5,3.805,2.536666667,6
4.83,1,1,4.83,4.83,4
1.76,2,1,0.88,0.88,2
166.5,22,1,7.568181818,7.568181818,161
2.31,1,1,2.31,2.31,3
9.31,11,1,0.846363636,0.846363636,12
7.46,1,1,7.46,7.46,7
10.72,4,1,2.68,2.68,6
1.28,2,1,0.64,0.64,4
0.16,1,1,0.16,0.16,4
4.8,2,2,4.8,2.4,5
14.06,1,1,14.06,14.06,1
0.34,1,1,0.34,0.34,1
0.68,2,1,0.34,0.34,2
4.24,18,1,0.235555556,0.235555556,19
2.35,1,1,2.35,2.35,5
0.28,1,1,0.28,0.28,1
1.08,1,1,1.08,1.08,3
5.44,4,1,1.36,1.36,7
6.56,5,1,1.312,1.312,8
1.3,2,1,0.65,0.65,2
0.39,1,1,0.39,0.39,2
2.26,3,1,0.753333333,0.753333333,4
0.28,1,1,0.28,0.28,1
0.82,1,1,0.82,0.82,1
1.42,1,1,1.42,1.42,1
1.95,1,1,1.95,1.95,1
2.84,1,1,2.84,2.84,3
1.02,2,1,0.51,0.51,4
2.17,2,1,1.085,1.085,5
1.72,2,1,0.86,0.86,2
2.31,4,1.333333333,0.77,0.5775,5
0.32,1,1,0.32,0.32,1
0.28,1,1,0.28,0.28,1
3.49,1,1,3.49,3.49,5
0.9,2,1,0.45,0.45,2
7.21,1,1,7.21,7.21,5
9.26,2,1,4.63,4.63,7
0.79,1,1,0.79,0.79,1
4.34,1,1,4.34,4.34,4
0.06,2,1,0.03,0.03,6
0.03,1,1,0.03,0.03,3
0.05,3,1,0.016666667,0.016666667,5
0.08,2,1,0.04,0.04,8
0.02,2,1,0.01,0.01,2
0.07,2,1,0.035,0.035,7
0.02,2,1,0.01,0.01,2
0.02,2,1,0.01,0.01,2
0.01,1,1,0.01,0.01,1
0.03,1,1,0.03,0.03,3
0.01,1,1,0.01,0.01,1
2.48,1,1,2.48,2.48,4
5.93,3,1,1.976666667,1.976666667,5
0.36,1,1,0.36,0.36,1
1.18,2,1,0.59,0.59,2
2.36,1,1,2.36,2.36,4
1.52,1,1,1.52,1.52,1
1.68,1,1,1.68,1.68,3
6.8,2,1,3.4,3.4,4
14.23,1,1,14.23,14.23,10
4.36,2,1,2.18,2.18,2
0.4,1,1,0.4,0.4,1
9.14,1,1,9.14,9.14,16
2.46,2,1,1.23,1.23,3
7.7,1,1,7.7,7.7,1
7.7,1,1,7.7,7.7,1
4.45,1,1,4.45,4.45,2
85.68,21,1.105263158,4.509473684,4.08,21
5.85,7,1,0.835714286,0.835714286,7
5.27,6,1,0.878333333,0.878333333,6
0.92,1,1,0.92,0.92,1
1.84,2,1,0.92,0.92,2
2.76,3,1,0.92,0.92,3
1.84,2,1,0.92,0.92,2
1.78,2,1,0.89,0.89,2
3.01,1,1,3.01,3.01,4
7.44,1,1,7.44,7.44,1
7.38,3,1,2.46,2.46,7
6.9,3,1,2.3,2.3,4
10.14,1,1,10.14,10.14,1
60.84,6,1,10.14,10.14,6
11.48,3,1,3.826666667,3.826666667,3
11.49,1,1,11.49,11.49,3
5.43,3,3,5.43,1.81,5
3.83,1,1,3.83,3.83,1
1.04,1,1,1.04,1.04,1
1.04,1,1,1.04,1.04,1
1.04,1,1,1.04,1.04,1
2.24,1,1,2.24,2.24,1
2.24,1,1,2.24,2.24,1
10.03,2,1,5.015,5.015,4
0.26,1,1,0.26,0.26,1
18.56,1,1,18.56,18.56,12
1.4,1,1,1.4,1.4,2
1.82,1,1,1.82,1.82,2
2.45,2,1,1.225,1.225,3
0.66,1,1,0.66,0.66,1
5.67,3,1,1.89,1.89,4
0.92,1,1,0.92,0.92,1
1.97,2,1,0.985,0.985,4
1.4,1,1,1.4,1.4,2
5.24,1,1,5.24,5.24,4
5.76,1,1,5.76,5.76,3
17.14,2,1,8.57,8.57,12
4.92,1,1,4.92,4.92,1
2.85,1,1,2.85,2.85,3
1.01,1,1,1.01,1.01,1
12.07,2,1,6.035,6.035,4
0.18,1,1,0.18,0.18,1
4.74,4,2,2.37,1.185,7
0.32,1,1,0.32,0.32,1
1.86,2,1,0.93,0.93,2
0.64,2,1,0.32,0.32,2
6.57,2,1,3.285,3.285,7
3.24,1,1,3.24,3.24,5
0.34,1,1,0.34,0.34,1
2.77,2,1,1.385,1.385,4
3.25,1,1,3.25,3.25,7
0.97,1,1,0.97,0.97,1
1.45,1,1,1.45,1.45,4
0.82,1,1,0.82,0.82,2
0.43,1,1,0.43,0.43,1
0.54,2,1,0.27,0.27,2
0.27,1,1,0.27,0.27,1
1.02,2,1,0.51,0.51,2
10.12,2,1,5.06,5.06,6
6.36,2,2,6.36,3.18,6
3.48,1,1,3.48,3.48,1
5.34,2,1,2.67,2.67,12
2.76,2,1,1.38,1.38,2
0.47,1,1,0.47,0.47,1
8.47,1,1,8.47,8.47,1
1.2,1,1,1.2,1.2,3
5.86,1,1,5.86,5.86,4
12.39,1,1,12.39,12.39,4
3.44,1,1,3.44,3.44,3
0.34,1,1,0.34,0.34,1
2.57,5,1,0.514,0.514,5
5.31,1,1,5.31,5.31,2
7.12,2,1,3.56,3.56,4
1.56,1,1,1.56,1.56,1
1.07,1,1,1.07,1.07,1
2.06,1,1,2.06,2.06,9
3.72,1,1,3.72,3.72,3
1.49,1,1,1.49,1.49,2
3.13,1,1,3.13,3.13,2
0.84,1,1,0.84,0.84,1
1.89,2,1,0.945,0.945,2
3.12,1,1,3.12,3.12,3
4.81,1,1,4.81,4.81,1
1.86,1,1,1.86,1.86,3
3.05,1,1,3.05,3.05,2
0.89,1,1,0.89,0.89,1
3.01,1,1,3.01,3.01,1
2,1,1,2,2,1
18.13,1,1,18.13,18.13,5
1.36,1,1,1.36,1.36,2
0.65,1,1,0.65,0.65,1
11.89,3,1.5,5.945,3.963333333,13
10.99,1,1,10.99,10.99,1
32.97,1,1,32.97,32.97,3
5.02,2,1,2.51,2.51,4
0.67,1,1,0.67,0.67,1
0.67,1,1,0.67,0.67,1
0.67,1,1,0.67,0.67,1
0.67,1,1,0.67,0.67,1
1.34,2,1,0.67,0.67,2
0.67,1,1,0.67,0.67,1
6.48,1,1,6.48,6.48,2
0.97,1,1,0.97,0.97,1
9.48,1,1,9.48,9.48,1
9.48,1,1,9.48,9.48,1
9.48,1,1,9.48,9.48,1
27.53,6,1,4.588333333,4.588333333,14
2.06,1,1,2.06,2.06,1
4.12,2,1,2.06,2.06,2
26.29,3,1,8.763333333,8.763333333,6
3.83,3,1,1.276666667,1.276666667,3
1.87,1,1,1.87,1.87,1
3.59,2,1,1.795,1.795,5
1.93,1,1,1.93,1.93,4
0.01,1,1,0.01,0.01,1
0.02,2,1,0.01,0.01,2
1.54,1,1,1.54,1.54,2
0.03,1,1,0.03,0.03,3
0.03,1,1,0.03,0.03,3
0.04,1,1,0.04,0.04,4
2.11,1,1,2.11,2.11,1
0.53,1,1,0.53,0.53,1
3.97,1,1,3.97,3.97,4
0.21,1,1,0.21,0.21,1
5.13,1,1,5.13,5.13,6
3,2,1,1.5,1.5,4
2.25,1,1,2.25,2.25,3
1.5,2,1,0.75,0.75,2
0.75,1,1,0.75,0.75,1
0.75,1,1,0.75,0.75,1
2.25,1,1,2.25,2.25,3
1.5,2,1,0.75,0.75,2
0.75,1,1,0.75,0.75,1
0.75,1,1,0.75,0.75,1
1.48,1,1,1.48,1.48,2
2.25,1,1,2.25,2.25,3
0.96,2,1,0.48,0.48,2
0.75,1,1,0.75,0.75,1
2.92,1,1,2.92,2.92,2
3.79,1,1,3.79,3.79,2
0.87,1,1,0.87,0.87,1
1.43,1,1,1.43,1.43,2
1.02,1,1,1.02,1.02,1
0.87,1,1,0.87,0.87,4
2.44,2,1,1.22,1.22,6
0.57,1,1,0.57,0.57,1
2.11,2,1,1.055,1.055,2
0.57,1,1,0.57,0.57,1
1.41,3,1,0.47,0.47,3
2.11,1,1,2.11,2.11,2
0.23,1,1,0.23,0.23,1
0.38,1,1,0.38,0.38,1
3.47,1,1,3.47,3.47,2
8.95,1,1,8.95,8.95,5
2.67,1,1,2.67,2.67,1
0.51,1,1,0.51,0.51,1
0.56,1,1,0.56,0.56,1
0.63,3,1,0.21,0.21,3
0.21,1,1,0.21,0.21,1
0.21,1,1,0.21,0.21,1
0.21,1,1,0.21,0.21,1
0.21,1,1,0.21,0.21,1
0.21,1,1,0.21,0.21,1
0.21,1,1,0.21,0.21,1
0.21,1,1,0.21,0.21,1
6.62,8,1,0.8275,0.8275,9
1.14,1,1,1.14,1.14,1
9.52,2,2,9.52,4.76,4
4.22,2,1,2.11,2.11,4
13.17,1,1,13.17,13.17,4
3.5,1,1,3.5,3.5,1
10.92,2,1,5.46,5.46,2
0.4,1,1,0.4,0.4,1
1.46,2,1,0.73,0.73,2
3.81,3,1,1.27,1.27,3
1.46,2,1,0.73,0.73,2
0.73,1,1,0.73,0.73,1
0.73,1,1,0.73,0.73,1
1.11,1,1,1.11,1.11,1
1.11,1,1,1.11,1.11,1
1.39,1,1,1.39,1.39,1
1.39,1,1,1.39,1.39,1
2.55,1,1,2.55,2.55,2
2.16,1,1,2.16,2.16,1
2.04,2,1,1.02,1.02,2
1.3,1,1,1.3,1.3,2
0.72,1,1,0.72,0.72,1
41.76,1,1,41.76,41.76,3
5.55,3,1.5,2.775,1.85,5
6.66,2,1,3.33,3.33,6
1.11,1,1,1.11,1.11,1
3.33,1,1,3.33,3.33,3
9.21,1,1,9.21,9.21,3
4.48,1,1,4.48,4.48,4
2.73,1,1,2.73,2.73,3
1.37,1,1,1.37,1.37,1
1.37,1,1,1.37,1.37,1
2.74,2,1,1.37,1.37,2
1.17,1,1,1.17,1.17,3
1.93,2,1,0.965,0.965,2
0.39,1,1,0.39,0.39,1
0.78,2,1,0.39,0.39,2
0.39,1,1,0.39,0.39,1
1.17,1,1,1.17,1.17,3
0.39,1,1,0.39,0.39,1
0.39,1,1,0.39,0.39,1
0.39,1,1,0.39,0.39,1
0.39,1,1,0.39,0.39,1
0.39,1,1,0.39,0.39,1
1.57,1,1,1.57,1.57,1
2.16,2,1,1.08,1.08,2
3.08,2,1,1.54,1.54,2
6.03,1,1,6.03,6.03,4
10.78,7,1,1.54,1.54,7
1.54,1,1,1.54,1.54,1
3.08,2,1,1.54,1.54,2
1.54,1,1,1.54,1.54,1
1.54,1,1,1.54,1.54,1
1.54,1,1,1.54,1.54,1
6.66,2,1,3.33,3.33,4
1.54,1,1,1.54,1.54,1
1.54,1,1,1.54,1.54,1
1.25,1,1,1.25,1.25,1
0.41,1,1,0.41,0.41,1
1.1,2,1,0.55,0.55,2
4.12,1,1,4.12,4.12,2
10.14,1,1,10.14,10.14,6
0.97,1,1,0.97,0.97,1
1.45,1,1,1.45,1.45,1
2.94,1,1,2.94,2.94,1
0.4,1,1,0.4,0.4,1
1.91,1,1,1.91,1.91,1
1.91,1,1,1.91,1.91,1
1.91,1,1,1.91,1.91,1
1.91,1,1,1.91,1.91,1
0.36,1,1,0.36,0.36,1
1.67,1,1,1.67,1.67,1
3.34,2,1,1.67,1.67,2
1.67,1,1,1.67,1.67,1
1.19,1,1,1.19,1.19,1
2.73,1,1,2.73,2.73,3
6.32,1,1,6.32,6.32,1
3.42,2,1,1.71,1.71,8
2.23,1,1,2.23,2.23,1
1.06,1,1,1.06,1.06,1
2.38,1,1,2.38,2.38,1
25.3,1,1,25.3,25.3,1
25.3,1,1,25.3,25.3,1
25.3,1,1,25.3,25.3,1
2.39,1,1,2.39,2.39,1
5.22,2,2,5.22,2.61,5
1.34,1,1,1.34,1.34,4
2.07,1,1,2.07,2.07,1
2.51,1,1,2.51,2.51,1
0.63,1,1,0.63,0.63,1
1.16,1,1,1.16,1.16,1
1.28,2,1,0.64,0.64,8
2.39,1,1,2.39,2.39,1
0.86,1,1,0.86,0.86,1
0.86,1,1,0.86,0.86,1
2.05,1,1,2.05,2.05,2
1.34,1,1,1.34,1.34,1
0.28,1,1,0.28,0.28,1
785.22,120,1.846153846,12.08030769,6.5435,490
2127.92,343,2.982608696,18.50365217,6.203848397,2096
165.23,22,1.294117647,9.719411765,7.510454545,134
3910.39,91,1.4,60.15984615,42.97131868,2763
1611.52,194,1.95959596,16.2779798,8.306804124,1237
3245.39,155,1.422018349,29.77422018,20.938,2134
1990.84,135,1.646341463,24.27853659,14.74696296,1266
6610.69,218,2.018518519,61.21009259,30.32426606,3865
6141.9,179,2.105882353,72.25764706,34.3122905,5166
669.5,146,1.697674419,7.784883721,4.585616438,430
3749.63,386,3.327586207,32.32439655,9.714067358,3679
3239.16,135,1.273584906,30.55811321,23.99377778,2234
591.23,27,1.421052632,31.11736842,21.89740741,446
1214.62,176,4.093023256,28.24697674,6.90125,899
4793.78,360,3.185840708,42.42283186,13.31605556,2224
5152.45,280,2.568807339,47.27018349,18.40160714,4058
1437.1,135,1.753246753,18.66363636,10.64518519,1348
508.84,107,1.486111111,7.067222222,4.755514019,265
1377.2,63,1.75,38.25555556,21.86031746,895
1902.47,160,1.481481481,17.61546296,11.8904375,1336
3865.26,124,1.476190476,46.015,31.17145161,2605
656.13,59,1.113207547,12.37981132,11.12084746,360
1672.55,189,1.733944954,15.34449541,8.849470899,1613
195.88,15,1.25,16.32333333,13.05866667,148
1379.33,284,2.811881188,13.65673267,4.856795775,1505
2466.32,143,1.571428571,27.10241758,17.24699301,1745
2084.97,218,2.564705882,24.52905882,9.564082569,1787
2089.94,204,3.1875,32.6553125,10.24480392,1474
657.97,111,1.423076923,8.435512821,5.927657658,646
859.42,73,1.057971014,12.45536232,11.77287671,892
1019.63,89,1.459016393,16.7152459,11.45651685,836
3146.67,127,1.459770115,36.16862069,24.77692913,2004
14998.11,554,4.817391304,130.4183478,27.07240072,17659
1340.22,317,2.881818182,12.18381818,4.227823344,1247
100.89,12,1.2,10.089,8.4075,71
238.53,131,1.723684211,3.138552632,1.820839695,390
1036.11,60,1.090909091,18.83836364,17.2685,873
253.25,38,1.151515152,7.674242424,6.664473684,79
118.82,38,1.52,4.7528,3.126842105,77
792.89,147,2.722222222,14.68314815,5.393809524,746
235.69,12,1.333333333,26.18777778,19.64083333,281
10.08,1,1,10.08,10.08,14
320.2,23,1.642857143,22.87142857,13.92173913,256
2223.28,121,1.406976744,25.85209302,18.37421488,2222
1294.62,200,1.941747573,12.56912621,6.4731,909
1322.19,273,2.481818182,12.01990909,4.843186813,2194
3250.45,221,2.326315789,34.21526316,14.70791855,2576
445.64,129,2.15,7.427333333,3.454573643,463
7.45,1,1,7.45,7.45,7
4091.78,221,2.145631068,39.72601942,18.51484163,2761
673.75,123,1.684931507,9.229452055,5.477642276,734
3835.5,259,2.420560748,35.84579439,14.80888031,2564
612.01,109,1.626865672,9.134477612,5.614770642,418
2590.8,130,1.604938272,31.98518519,19.92923077,2094
40.76,2,1,20.38,20.38,38
39.06,1,1,39.06,39.06,32
106.27,30,1.071428571,3.795357143,3.542333333,90
910.55,117,1.539473684,11.98092105,7.782478632,707
1898.11,117,1.581081081,25.65013514,16.22316239,1326
4493.98,287,2.609090909,40.85436364,15.6584669,3558
401.03,23,1.210526316,21.10684211,17.43608696,323
979.52,281,2.896907216,10.09814433,3.485836299,1250
1066.45,113,1.506666667,14.21933333,9.437610619,1029
2929.88,304,2.738738739,26.39531532,9.637763158,2874
952.15,142,1.670588235,11.20176471,6.70528169,801
3253.26,444,4,29.30864865,7.327162162,2772
1160.83,78,1.258064516,18.72306452,14.8824359,1195
97.98,5,1,19.596,19.596,78
1650.45,247,2.225225225,14.86891892,6.681983806,1283
2061.72,421,3.660869565,17.928,4.89719715,2020
615.57,45,1.363636364,18.65363636,13.67933333,584
700.21,109,3.027777778,19.45027778,6.423944954,290
529.68,50,1.086956522,11.51478261,10.5936,881
97.86,16,1.066666667,6.524,6.11625,91
1524.05,50,1.086956522,33.13152174,30.481,1616
743.55,120,1.846153846,11.43923077,6.19625,545
985.65,31,1.107142857,35.20178571,31.79516129,695
1215.32,47,1.093023256,28.26325581,25.85787234,1100
40.85,9,1.125,5.10625,4.538888889,41
562.91,54,1.173913043,12.23717391,10.42425926,427
302.92,55,1.30952381,7.212380952,5.507636364,247
401.82,20,1.052631579,21.14842105,20.091,234
606.83,70,1.37254902,11.89862745,8.669,775
192.79,11,1,17.52636364,17.52636364,136
398.8,21,1.105263158,20.98947368,18.99047619,299
2368.59,291,2.669724771,21.73018349,8.139484536,3386
2070.54,185,2.256097561,25.2504878,11.19210811,1355
1103.2,164,2.05,13.79,6.726829268,1202
73.22,5,1,14.644,14.644,72
45.06,2,1,22.53,22.53,44
118.86,29,1.611111111,6.603333333,4.09862069,106
926.72,102,1.52238806,13.83164179,9.085490196,925
883.34,116,1.274725275,9.707032967,7.615,1352
715.34,70,1.272727273,13.00618182,10.21914286,503
21.35,1,1,21.35,21.35,23
134.62,5,1.25,33.655,26.924,115
1038.09,136,1.545454545,11.79647727,7.633014706,1365
226.02,17,1.133333333,15.068,13.29529412,180
657.98,187,2.428571429,8.545194805,3.518609626,617
14.56,4,1,3.64,3.64,20
800.86,72,1.5,16.68458333,11.12305556,748
2434.33,133,1.727272727,31.61467532,18.30323308,2275
72.59,22,1.294117647,4.27,3.299545455,74
2469.09,413,3.560344828,21.28525862,5.97842615,2131
2151.19,207,2.20212766,22.885,10.39222222,1721
2380.78,89,1.171052632,31.32605263,26.75033708,1658
1899.26,84,1.2,27.13228571,22.6102381,1505
4585.6,292,2.584070796,40.58053097,15.70410959,4255
17.48,2,1,8.74,8.74,13
531.93,33,1.064516129,17.15903226,16.11909091,674
116.44,12,1.090909091,10.58545455,9.703333333,96
2738.6,156,1.695652174,29.7673913,17.55512821,1559
3782.7,443,3.955357143,33.77410714,8.538826185,2859
3145.46,84,1.166666667,43.68694444,37.44595238,2211
36.88,2,1,18.44,18.44,40
4429.57,390,3.482142857,39.54973214,11.35787179,3006
429.61,27,1.227272727,19.52772727,15.91148148,395
900.67,28,1.076923077,34.64115385,32.16678571,691
447.24,86,1.28358209,6.675223881,5.200465116,491
1527.78,162,1.928571429,18.18785714,9.430740741,1194
321.84,46,1.12195122,7.849756098,6.996521739,276
42.87,8,1.142857143,6.124285714,5.35875,46
129.46,7,1,18.49428571,18.49428571,88
206.2,42,1.135135135,5.572972973,4.90952381,118
881.7,38,1.151515152,26.71818182,23.20263158,826
2945.91,180,1.978021978,32.37263736,16.36616667,2031
417.54,39,1.114285714,11.92971429,10.70615385,236
992.44,97,1.405797101,14.38318841,10.23134021,755
2850.53,221,1.990990991,25.68045045,12.89832579,2236
616.56,57,1.325581395,14.33860465,10.81684211,430
12.67,1,1,12.67,12.67,9
676.1,12,1,56.34166667,56.34166667,488
31.78,2,1,15.89,15.89,24
2144.24,267,2.449541284,19.67192661,8.030861423,1531
4792.32,536,4.581196581,40.96,8.940895522,4101
826.57,81,1.327868852,13.55032787,10.2045679,645
533.76,61,1.22,10.6752,8.750163934,277
256.43,16,1,16.026875,16.026875,179
4578.85,101,1.422535211,64.49084507,45.33514851,2227
1933.34,106,1.514285714,27.61914286,18.2390566,1112
1674.18,140,1.627906977,19.4672093,11.95842857,1090
2123.76,123,1.708333333,29.49666667,17.26634146,2003
112.42,17,1.307692308,8.647692308,6.612941176,80
1209.43,50,1.25,30.23575,24.1886,847
1049.98,63,1.211538462,20.19192308,16.66634921,546
661.11,87,1.380952381,10.49380952,7.598965517,703
720.41,54,2.16,28.8164,13.34092593,510
203.94,25,1.136363636,9.27,8.1576,188
271.74,34,1.0625,8.491875,7.992352941,305
35.65,1,1,35.65,35.65,29
144.82,9,1.5,24.13666667,16.09111111,104
1201.5,113,1.448717949,15.40384615,10.63274336,782
500.1,40,2.222222222,27.78333333,12.5025,330
395.04,71,1.392156863,7.745882353,5.563943662,323
17.59,4,1,4.3975,4.3975,20
804.83,90,1.097560976,9.815,8.942555556,565
489,203,2.306818182,5.556818182,2.408866995,626
924,142,1.543478261,10.04347826,6.507042254,849
2965.7,120,1.518987342,37.54050633,24.71416667,2322
5123.61,390,3.75,49.26548077,13.13746154,4139
51.28,1,1,51.28,51.28,29
790.88,37,1.37037037,29.29185185,21.37513514,738
2037.57,229,2.026548673,18.03159292,8.89768559,2262
313.25,22,1.222222222,17.40277778,14.23863636,180
3537.08,131,1.679487179,45.34717949,27.00061069,2454
3263.16,117,1.193877551,33.29755102,27.89025641,2764
2517.88,315,2.8125,22.48107143,7.993269841,1807
439.93,23,1.15,21.9965,19.1273913,302
934.14,99,1.356164384,12.79643836,9.435757576,778
22.49,1,1,22.49,22.49,19
2799.38,152,1.490196078,27.44490196,18.41697368,2284
823.04,165,1.918604651,9.570232558,4.988121212,716
996.61,71,1.183333333,16.61016667,14.03676056,1212
13.22,4,1.333333333,4.406666667,3.305,10
112.85,22,1.571428571,8.060714286,5.129545455,126
442.36,62,1.192307692,8.506923077,7.13483871,270
435.05,111,1.275862069,5.000574713,3.919369369,423
37.62,11,1,3.42,3.42,36
1995.97,172,1.791666667,20.79135417,11.60447674,1777
1556.83,266,2.313043478,13.53765217,5.852744361,2235
581.46,55,1.25,13.215,10.572,391
870.4,127,1.607594937,11.01772152,6.853543307,732
911.19,73,1.327272727,16.56709091,12.48205479,673
66.25,3,1,22.08333333,22.08333333,54
653.04,35,1.09375,20.4075,18.65828571,335
22.42,8,1,2.8025,2.8025,22
381.86,70,1.296296296,7.071481481,5.455142857,476
639.54,97,1.25974026,8.305714286,6.593195876,385
482.34,80,3.636363636,21.92454545,6.02925,407
335.45,19,1.583333333,27.95416667,17.65526316,315
2448.28,399,3.469565217,21.2893913,6.1360401,3051
279.42,81,1.396551724,4.817586207,3.44962963,370
1021.45,122,1.326086957,11.10271739,8.372540984,1773
1328.57,236,2.145454545,12.07790909,5.629533898,1395
442.09,36,1.384615385,17.00346154,12.28027778,294
1885.99,202,1.803571429,16.83919643,9.336584158,1654
1177.42,295,2.836538462,11.32134615,3.991254237,1203
284.97,70,1.52173913,6.195,4.071,276
466.99,42,1.3125,14.5934375,11.11880952,426
2380.66,93,1.347826087,34.50231884,25.59849462,2202
1594.15,75,1.315789474,27.96754386,21.25533333,1054
1401.84,96,1.352112676,19.74422535,14.6025,924
2229.26,62,1.192307692,42.87038462,35.95580645,2010
3333.45,270,2.410714286,29.76294643,12.34611111,3627
173.29,15,1.363636364,15.75363636,11.55266667,103
973.28,43,1.303030303,29.49333333,22.6344186,780
830.31,155,1.962025316,10.51025316,5.35683871,722
15.32,1,1,15.32,15.32,21
1979.5,412,3.85046729,18.5,4.80461165,1808
2317.39,110,1.506849315,31.74506849,21.06718182,1751
312.38,23,1.15,15.619,13.58173913,211
293.33,96,1.6,4.888833333,3.055520833,332
462.69,62,1.347826087,10.05847826,7.462741935,389
47.74,1,1,47.74,47.74,30
515.61,49,1.195121951,12.57585366,10.52265306,436
9.25,3,1,3.083333333,3.083333333,7
130.79,34,1.214285714,4.671071429,3.846764706,125
1050.2,91,1.213333333,14.00266667,11.54065934,1131
1366.49,107,1.465753425,18.7190411,12.77093458,1063
522.12,114,1.701492537,7.792835821,4.58,282
658.39,145,1.858974359,8.440897436,4.54062069,632
4.18,1,1,4.18,4.18,5
15.94,2,1,7.97,7.97,8
26.09,5,1,5.218,5.218,16
790.7,229,2.313131313,7.986868687,3.452838428,911
262.25,61,1.051724138,4.521551724,4.299180328,294
62.92,13,1.181818182,5.72,4.84,55
524.27,117,1.519480519,6.808701299,4.480940171,503
1022.2,133,1.62195122,12.46585366,7.685714286,625
635.94,36,1.058823529,18.70411765,17.665,511
90.32,15,1.875,11.29,6.021333333,81
189.45,67,1.31372549,3.714705882,2.82761194,214
91.75,7,1.166666667,15.29166667,13.10714286,81
695.41,164,2.024691358,8.585308642,4.240304878,581
959.33,220,2.13592233,9.313883495,4.360590909,923
61.54,18,1.058823529,3.62,3.418888889,62
2817.18,116,1.414634146,34.35585366,24.28603448,2302
2277.48,666,5.74137931,19.63344828,3.41963964,2693
4.42,1,1,4.42,4.42,1
40.67,11,1.375,5.08375,3.697272727,33
663.55,245,2.268518519,6.143981481,2.708367347,546
24.7,5,1,4.94,4.94,11
110.62,7,1,15.80285714,15.80285714,84
102.15,18,1,5.675,5.675,93
70.14,23,1.4375,4.38375,3.049565217,59
1758.65,383,3.301724138,15.16077586,4.591775457,1714
9.06,1,1,9.06,9.06,5
164.01,24,1.142857143,7.81,6.83375,148
4310.75,275,2.412280702,37.81359649,15.67545455,4697
599.54,102,1.7,9.992333333,5.877843137,440
822.48,117,1.409638554,9.90939759,7.02974359,768
1971.63,81,1.173913043,28.57434783,24.34111111,1385
172.99,12,1.090909091,15.72636364,14.41583333,192
1140.3,78,1.322033898,19.32711864,14.61923077,775
1067.56,165,1.65,10.6756,6.470060606,792
91.78,30,1.111111111,3.399259259,3.059333333,96
169.41,20,1.052631579,8.916315789,8.4705,134
361.71,45,1.285714286,10.33457143,8.038,359
139.78,41,1.28125,4.368125,3.409268293,133
22.48,4,1,5.62,5.62,23
322.92,98,1.849056604,6.092830189,3.295102041,320
34.14,13,1.083333333,2.845,2.626153846,36
274.45,50,1.515151515,8.316666667,5.489,241
1419.46,106,1.23255814,16.50534884,13.39113208,1935
9.56,1,1,9.56,9.56,12
362.1,40,1.538461538,13.92692308,9.0525,230
85.61,6,1,14.26833333,14.26833333,64
46.9,13,1,3.607692308,3.607692308,39
137.6,22,1.047619048,6.552380952,6.254545455,107
1197.37,101,1.836363636,21.77036364,11.85514851,1005
1536.05,344,3.155963303,14.09220183,4.465261628,1187
27.83,9,1,3.092222222,3.092222222,32
34.07,11,1.1,3.407,3.097272727,33
26.76,6,1,4.46,4.46,19
939.82,97,1.182926829,11.46121951,9.688865979,1100
506.84,151,1.696629213,5.694831461,3.356556291,470
1087.79,120,1.379310345,12.50333333,9.064916667,849
306.72,61,1.967741935,9.894193548,5.028196721,293
247.02,29,1.611111111,13.72333333,8.517931034,185
76.64,4,1,19.16,19.16,61
3074.05,108,1.069306931,30.43613861,28.46342593,2440
1329.09,91,1.516666667,22.1515,14.60538462,947
1330.56,270,2.5,12.32,4.928,1031
838.72,117,1.772727273,12.70787879,7.168547009,744
294.34,6,1,49.05666667,49.05666667,185
1271.1,109,1.112244898,12.97040816,11.66146789,923
1251.13,81,1.191176471,18.39897059,15.44604938,1052
611.52,16,1.142857143,43.68,38.22,420
436.78,145,1.666666667,5.02045977,3.012275862,283
1719,245,2.112068966,14.81896552,7.016326531,1756
586.67,110,1.527777778,8.148194444,5.333363636,521
3579.88,149,1.552083333,37.29041667,24.02604027,2222
70.85,10,1.111111111,7.872222222,7.085,64
2338.93,149,1.446601942,22.70805825,15.69751678,1608
29.06,12,1,2.421666667,2.421666667,21
